geoid,zero_vehicle_rate,renter_occupied_rate
48201332500,0.0,0.08139534883720931
48201350300,0.007099391480730223,0.22464503042596348
48201350500,0.0,0.1798206278026906
48201410202,0.03901234567901234,0.6602469135802469
48201410502,0.013897280966767372,0.4598187311178248
48201411301,0.03413498836307215,0.7152831652443755
48201411507,0.028679245283018868,0.8369811320754716
48201411901,0.0,0.251959686450168
48201421802,0.1751054852320675,0.42616033755274263
48201422403,0.03350253807106599,0.483248730964467
48201423500,0.0,0.08136482939632546
48201430102,0.01148600143575018,0.6424982053122756
48201431506,0.0332409972299169,0.39667590027700833
48201431701,0.02617397998460354,0.550423402617398
48201431702,0.049103663289166016,0.1597817614964926
48201431804,0.03155680224403927,0.864656381486676
48201450700,0.006811989100817439,0.027247956403269755
48201450900,0.005649717514124294,0.3926553672316384
48201451200,0.007782101167315175,0.021400778210116732
48201510302,0.00759144237405107,0.31331953071083507
48201510601,0.030067895247332686,0.5892337536372454
48201510602,0.017837235228539576,0.4593088071348941
48201510801,0.0,0.4800509337860781
48201510802,0.014179608372721135,0.26401080351114115
48201510901,0.0,0.1762749445676275
48201510902,0.021443888491779844,0.5732666190135811
48201511400,0.07413010590015129,0.2216338880484115
48201530900,0.01639344262295082,0.39289617486338796
48201531100,0.07369196757553427,0.10980103168754606
48201531400,0.07119741100323625,0.3149946062567422
48201980100,,
48201100001,0.16158626812666468,1.0
48201310101,0.1677105080027836,0.5379262352122477
48201310102,0.11331444759206799,0.7152974504249292
48201312200,0.20555555555555555,0.8222222222222222
48201312400,0.470873786407767,0.6504854368932039
48201312502,0.09432146294513956,0.7295476419634264
48201312602,0.0,0.4908675799086758
48201313102,0.12108980827447023,0.686175580221998
48201340102,0.050082553659878924,0.3659878921298844
48201350201,0.04925241864555849,0.2040457343887423
48201410501,0.016881827209533268,0.39225422045680236
48201410601,0.05977496483825598,0.9940225035161744
48201410703,0.11892675852066716,0.6098622189992748
48201410802,0.08125,0.58625
48201411001,0.011363636363636364,0.6772727272727272
48201411002,0.02218821729150727,0.7146136189747513
48201411003,0.21579532814238042,0.6551724137931034
48201411503,0.051680883090817864,0.792272955343703
48201411801,0.05204872646733112,0.632890365448505
48201411802,0.25593869731800767,0.7908045977011494
48201412000,0.06906077348066299,0.3143646408839779
48201421700,0.11161473087818696,0.3631728045325779
48201431403,0.014462809917355372,0.5733471074380165
48201431503,0.011073253833049404,0.9148211243611585
48201431504,0.0,0.2365988909426987
48201432004,0.02619589977220957,0.1970387243735763
48201432600,0.07863849765258216,0.5563380281690141
48201451302,0.0,0.05855855855855856
48201451606,0.01932367149758454,0.30869565217391304
48201453604,0.08262910798122065,0.2140845070422535
48201510301,0.04803749267721148,0.3995313415348565
48201511201,0.025359835503769704,0.33447566826593556
48201511302,0.08006742520016856,0.3687315634218289
48201521600,0.015495867768595042,0.16735537190082644
48201980300,0.0,1.0
48201210600,0.15789473684210525,0.4458947368421053
48201250403,0.03848431024274719,0.320307874481942
48201251100,0.03482786228983187,0.14971977582065651
48201251300,0.011177644710578843,0.17804391217564872
48201251401,0.008064516129032258,0.09907834101382489
48201251701,0.07643758765778401,0.19424964936886396
48201252003,0.0,0.08148574719262885
48201312501,0.07177322074788903,0.5572979493365501
48201333802,0.05747711088504578,0.2466937945066124
48201340201,,
48201340202,0.005823912298732443,0.10757108598835217
48201340400,0.0,0.0
48201340702,0.09665955934612651,0.3759772565742715
48201341304,0.15846994535519127,0.9385245901639344
48201411100,0.023581899298916506,0.28935627788400253
48201411200,0.030525030525030524,0.2967032967032967
48201411400,0.0,0.12602965403624383
48201411600,0.01701837985023826,0.35466303607896527
48201412202,0.12014652014652015,0.4043956043956044
48201413000,0.04113475177304964,0.4418439716312057
48201413302,0.0,0.16897347174163782
48201420400,0.0904790065050266,0.407451212300414
48201420800,0.0,0.09782608695652174
48201423201,0.04171240395170143,0.22941822173435786
48201431600,0.13705308775731312,0.3049837486457205
